Judul Berita,Link Berita,Link Gambar
detikBali,https://www.detik.com/bali/nusra/d-7364896/tak-mau-dimutasi-pegawai-rutan-kupang-protes-ke-kemenkumham,https://akcdn.detik.net.id/visual/2024/05/30/sejumlah-pegawai-rutan-kelas-iib-kupang-menggeruduk-kanwil-kemenkumham-ntt-untuk-memprotes-sk-mutasi-kamis-3052024-yufengki-br_43.jpeg?w=250&q=90
20Detik,https://20.detik.com/detikflash/20211021-211021084/apa-jadinya-tes-cpns-rasa-squid-game,https://cdnv.detik.com/videoservice/AdminTV/2021/10/21/1cab0e8cb9084e19ab8de2dcb5a87c30-20211021124933-0s.jpg?w=900
detikJogja,https://www.detik.com/jogja/bisnis/d-6962302/contoh-surat-lamaran-cpns-kemenkumham-2023,https://akcdn.detik.net.id/visual/2021/10/07/cara-membuat-sktm-atau-surat-keterangan-tidak-mampu-lengkap-dan-mudah_43.jpeg?w=250&q=90
detikSumut,https://www.detik.com/sumut/berita/d-6986341/jadwal-masa-sanggah-cpns-kemenkumham-2023-catat-tanggalnya,https://akcdn.detik.net.id/visual/2017/09/06/6f260f0b-5a6e-440d-9f03-4aeb8e12eee6_43.jpg?w=250&q=90
detikSumut,https://www.detik.com/sumut/berita/d-6985155/pengumuman-cpns-kemenkumham-2023-kapan-cek-di-sini-jadwalnya,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
Foto Jatim,https://www.detik.com/jatim/foto/d-7038346/petugas-sita-jimat-dari-peserta-tes-cpns-kemenkumham-jatim-di-surabaya,https://akcdn.detik.net.id/community/media/visual/2023/11/15/proses-screening-tes-cpns-di-surabaya-1_169.jpeg?w=200&q=
detikJateng,https://www.detik.com/jateng/bisnis/d-6986577/cara-cek-pengumuman-hasil-seleksi-administrasi-cpns-kemenkumham-2023,https://akcdn.detik.net.id/visual/2023/09/20/ilustrasi-link-pendaftaran-cpns-2023_43.jpeg?w=250&q=90
detikSumut,https://www.detik.com/sumut/berita/d-6937107/cpns-kemenkumham-2023-syarat-link-pendaftaran-dan-formasi,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-6933917/contoh-surat-lamaran-cpns-kemenkumham-2023-lengkap-format-siap-pakai,https://akcdn.detik.net.id/visual/2020/01/14/10a6b809-a008-45cc-8b78-21fe9c2c17f5_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-6928690/cpns-kemenkumham-2023-formasi-syarat-dan-cara-daftarnya,https://akcdn.detik.net.id/visual/2021/11/19/cpns-kemenkumham_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-6912383/cara-cek-formasi-dan-daftar-cpns-kemenkumham-2023,https://akcdn.detik.net.id/visual/2022/01/11/surat-pengalaman-kerja-untuk-cpns-ini-format-yang-bisa-dipakai_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7363058/menteri-pan-rb-apresiasi-perbaikan-pelayanan-visa-dan-kitas-kemenkumham,https://akcdn.detik.net.id/visual/2024/05/29/kemenpan-rb_43.jpeg?w=250&q=90
20Detik,https://20.detik.com/detikflash/20181108-181108095/2-joki-cpns-kemenkumham-di-makassar-ditangkap,https://akcdn.detik.net.id/community/media/visual/videoservice/AdminTV/2018/11/08/0a84b741551c4a5e8aaadfafd1aa1817-0s.jpg?w=900
detikEdu,https://www.detik.com/edu/detikpedia/d-6966545/syarat-lengkap-daftar-cpns-kemenkumham-2023-ditutup-4-hari-lagi,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-7037200/joki-cpns-kemenkumham-di-makassar-ternyata-mahasiswa-dijanji-upah-rp-20-juta,https://akcdn.detik.net.id/visual/2023/11/14/kanit-tipidter-polrestabes-makassar-akp-hamka_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-7037107/polisi-ungkap-modus-mahasiswa-jadi-joki-tes-cpns-kemenkumham-di-makassar,https://akcdn.detik.net.id/visual/2023/11/14/kasat-reskrim-polrestabes-makassar-akbp-ridwan-hutagaol_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-6894110/kapan-pendaftaran-cpns-kemenkumham-2023-ini-jadwal-dan-formasinya,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/hukum-dan-kriminal/d-7037714/joki-tes-cpns-kemenkumham-di-surabaya-tertangkap,https://akcdn.detik.net.id/visual/2023/11/15/pria-jadi-joki-cpns-di-surabaya-ditangkap-3_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-7132282/link-pengumuman-hasil-cpns-kemenkumham-2023-lengkap-dengan-cara-ceknya,https://akcdn.detik.net.id/visual/2021/11/01/hasil-skd-cpns-kemenkumham-2021-kapan-diumumkan-berikut-serba-serbi-informasinya_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/berita/d-7038758/alasan-peserta-tes-cpns-kemenkumham-di-surabaya-bawa-jimat,https://akcdn.detik.net.id/visual/2023/11/15/penemuan-jimat-saat-tes-cpns-di-surabaya_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/berita/d-7039558/heboh-jimat-kembang-kantil-dibawa-peserta-tes-cpns-kemenkumham-jatim,https://akcdn.detik.net.id/visual/2023/11/15/penemuan-jimat-saat-tes-cpns-di-surabaya-1_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/hukum-dan-kriminal/d-7038240/joki-tes-cpns-kemenkumham-jatim-di-surabaya-mahasiswa-kampus-jember,https://akcdn.detik.net.id/visual/2023/11/15/polisi-tangkap-joki-cpns-di-surabaya-3_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/hukum-dan-kriminal/d-7038282/joki-tes-cpns-kemenkumham-di-surabaya-tertangkap-gegara-tubuh-kurus,https://akcdn.detik.net.id/visual/2023/11/15/pria-jadi-joki-cpns-di-surabaya-ditangkap-1_43.jpeg?w=250&q=90
detikJateng,https://www.detik.com/jateng/bisnis/d-6964537/contoh-surat-lamaran-dan-pernyataan-cpns-kemenkumham-2023,https://akcdn.detik.net.id/visual/2018/08/16/5a4db530-57b1-4434-a7c3-212a5856e0d0_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/hukum-dan-kriminal/d-7339747/penipu-cpns-kemenkumham-ditangkap-di-trenggalek-korban-rugi-rp-100-juta,https://akcdn.detik.net.id/visual/2024/05/14/penipuan-cpns-trenggalek_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/berita/d-6944267/cpns-kemenkumham-2023-formasi-cara-daftar-dan-syaratnya,https://akcdn.detik.net.id/visual/2023/08/10/logo-kemenkumham-ri_43.png?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-6903014/link-pendaftaran-cpns-kemenkumham-2023-formasi-syarat-dan-jadwalnya,https://akcdn.detik.net.id/visual/2021/08/03/ilustrasi-pelamar-cpns_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-6932288/lowongan-cpns-kemenkumham-berapa-gaji-penjaga-tahanan-lulusan-sma,https://akcdn.detik.net.id/visual/2019/12/14/453964b4-0886-4103-aeca-d02a71a234a4_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/berita/d-7038145/ada-ada-saja-peserta-tes-cpns-kemenkumham-di-surabaya-terciduk-bawa-jimat,https://akcdn.detik.net.id/visual/2023/11/15/penemuan-jimat-saat-tes-cpns-di-surabaya-1_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-7035536/joki-tes-cpns-kemenkumham-di-makassar-ditangkap-pelaku-raih-skor-tertinggi,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikJogja,https://www.detik.com/jogja/berita/d-7359982/petugas-lapas-cebongan-terlibat-pungli-bakal-disanksi-disiplin-kemenkumham,https://akcdn.detik.net.id/visual/2024/01/18/ilustrasi-detikx-pungli-di-rutan-kpk_43.jpeg?w=250&q=90
detikEdu,https://www.detik.com/edu/detikpedia/d-7021621/ketentuan-tes-skd-cpns-kemenkumham-lengkap-jangan-sampai-gagal-karena-ini,https://akcdn.detik.net.id/visual/2021/11/17/cetak-kartu-ujian-skb-cpns-bagaimana-ikuti-langkah-langkahnya-di-sini_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/hukum-dan-kriminal/d-7039761/tertangkapnya-mahasiswa-jember-jadi-joki-cpns-di-kemenkumham-jatim,https://akcdn.detik.net.id/visual/2023/11/15/polisi-tangkap-joki-cpns-di-surabaya-3_43.jpeg?w=250&q=90
detikBali,https://www.detik.com/bali/berita/d-6988842/pengumuman-hasil-seleksi-cpns-kemenkumham-2023-ini-link-hingga-cara-ceknya,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/hukum-dan-kriminal/d-7038371/joki-cpns-kemenkumham-di-surabaya-yang-tertangkap-dijanjikan-rp-30-juta,https://akcdn.detik.net.id/visual/2023/11/15/pria-jadi-joki-cpns-di-surabaya-ditangkap_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-6812038/kapan-pendaftaran-cpns-kemenkumham-2023-ini-jadwal-formasi-hingga-syaratnya,https://akcdn.detik.net.id/visual/2017/09/06/6f260f0b-5a6e-440d-9f03-4aeb8e12eee6_43.jpg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-6928886/panduan-lengkap-pendaftaran-cpns-kemenkumham-2023-syarat-formasi-dan-cara-daftar,https://akcdn.detik.net.id/visual/2021/11/01/hasil-skd-cpns-kemenkumham-2021-kapan-diumumkan-berikut-serba-serbi-informasinya_43.jpeg?w=250&q=90
detikJogja,https://www.detik.com/jogja/bisnis/d-6919008/formasi-cpns-2023-kemenkumham-syarat-cara-daftar-dan-jadwalnya,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikJateng,https://www.detik.com/jateng/bisnis/d-6912408/cara-cek-formasi-cpns-2023-kemenkumham-lengkap-dengan-jadwalnya,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikSumbagsel,https://www.detik.com/sumbagsel/berita/d-7359628/pj-wali-kota-palembang-lantik-1-484-pppk-dan-cpns,https://akcdn.detik.net.id/visual/2024/05/27/pj-wali-kota-palembang-lantik-1484-pppk-dan-cpns_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7037894/joki-cpns-yang-dapat-skor-tertinggi-di-makassar-dijanjikan-rp-20-juta,https://akcdn.detik.net.id/visual/2023/11/14/kanit-tipidter-polrestabes-makassar-akp-hamka_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-6895988/formasi-cpns-dan-pppk-kemenkumham-2023-syarat-dan-jadwal-pendaftarannya,https://akcdn.detik.net.id/visual/2021/11/19/cpns-kemenkumham_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-6940784/format-surat-lamaran-cpns-kemenkumhan-2023-dan-instansi-lainnya,https://akcdn.detik.net.id/visual/2021/11/29/perhitungan-skd-dan-skb-cpns-2021-bagaimana-caranya-simak-di-sini_43.jpeg?w=250&q=90
detikEdu,https://www.detik.com/edu/seleksi-masuk-pt/d-7367126/taruna-stmkg-dapat-tunjangan-tiap-bulan-minat-daftar,https://akcdn.detik.net.id/visual/2021/07/05/taruna-stmkg-dok-stmkg_43.jpeg?w=250&q=90
detikTravel,https://travel.detik.com/travel-news/d-7367602/imigrasi-bali-tangkap-24-wna-yang-overstay-dan-terlibat-penipuan,https://akcdn.detik.net.id/visual/2024/05/31/petugas-imigrasi-menangkap-24-warga-negara-nigeria-ghana-dan-tanzania-akibat-overstay-dan-dugaan-penipuan-dok-kantor-imigrasi-_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7353133/rambutan-parakan-tercatat-resmi-khas-kabupaten-tangerang-di-kemenkumham,https://akcdn.detik.net.id/visual/2024/05/22/pemkab-tangerang-1_43.jpeg?w=250&q=90
Sepakbola,https://sport.detik.com/sepakbola/liga-indonesia/d-7367702/senangnya-calvin-verdonk-diterima-di-timnas-indonesia,https://akcdn.detik.net.id/visual/2024/04/30/calvin-verdonk_43.jpeg?w=250&q=90
detikJogja,https://www.detik.com/jogja/bisnis/d-7354656/cpns-2024-kapan-dibuka-cek-jadwal-terbaru-dan-rincian-formasinya,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-7353417/kapan-pembukaan-cpns-2024-ini-jadwal-syarat-hingga-formasinya,https://akcdn.detik.net.id/visual/2023/09/20/ilustrasi-link-pendaftaran-cpns-2023_43.jpeg?w=250&q=90
detikJateng,https://www.detik.com/jateng/bisnis/d-7353242/kapan-pendaftaran-cpns-2024-dibuka-cek-info-terbarunya,https://akcdn.detik.net.id/visual/2022/10/17/senangnya-orang-orang-ini-diangkat-jadi-pns-1_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-7352247/kapan-pendaftaran-cpns-2024-simak-informasinya-di-sini,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikSumbagsel,https://www.detik.com/sumbagsel/hukum-dan-kriminal/d-7354298/3-pejabat-rutan-sukadana-diduga-bantu-napi-kabur-ini-penjelasan-kemenkumham,https://akcdn.detik.net.id/visual/2024/05/23/narapidana-rutan-sukadana-lampung-timur-bernama-bayu-wicaksono_43.jpeg?w=250&q=90
detikJabar,https://www.detik.com/jabar/berita/d-7348859/pemkab-karawang-buka-seleksi-cpns-dan-pppk-ini-formasinya,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikSumut,https://www.detik.com/sumut/berita/d-7340380/formasi-cpns-kemenag-2024-terbanyak-dalam-sejarah-cpns-kemenag,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikBali,https://www.detik.com/bali/nusra/d-7366642/protes-pegawai-rutan-kupang-tak-terima-dimutasi-imbas-dugaan-pungli,https://akcdn.detik.net.id/visual/2024/05/30/sejumlah-pegawai-rutan-kelas-iib-kupang-menggeruduk-kanwil-kemenkumham-ntt-untuk-memprotes-sk-mutasi-kamis-3052024-yufengki-br_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-7279306/15-instansi-cpns-sepi-peminat-info-untuk-cpns-2024,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikBali,https://www.detik.com/bali/hukum-dan-kriminal/d-7366988/imigrasi-tangkap-24-wna-gegara-overstay-hingga-dugaan-penipuan,https://akcdn.detik.net.id/visual/2024/05/31/petugas-imigrasi-menangkap-24-warga-negara-nigeria-ghana-dan-tanzania-akibat-overstay-dan-dugaan-penipuan-dok-kantor-imigrasi-_43.jpeg?w=250&q=90
detikJogja,https://www.detik.com/jogja/kota-pelajar/d-7343584/pendaftaran-poltekip-dan-poltekim-kemenkumham-2024-sudah-dibuka-cek-syaratnya,https://akcdn.detik.net.id/visual/2020/07/13/kantor-kemenkumham-kalbar-adi-saputrodetikcom-1_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7343363/lpsk-dan-kemenkumham-kerja-sama-siapkan-lapas-khusus-justice-collaborator,https://akcdn.detik.net.id/visual/2024/05/16/wakil-ketua-lpsk-susilaningtiasrachmadetikcom_43.jpeg?w=250&q=90
detikJabar,https://www.detik.com/jabar/berita/d-7316806/ponpes-di-lapas-bikin-pemkab-cianjur-raih-penghargaan-kemenkumham,https://akcdn.detik.net.id/visual/2024/04/29/bupati-cianjur-herman-suherman-terima-penghargaan-dari-kemenkumham_43.jpeg?w=250&q=90
detikSumbagsel,https://www.detik.com/sumbagsel/berita/d-7308774/prosedur-berkunjung-ke-lapas-kemenkumham-bnn-dan-kpk,https://akcdn.detik.net.id/visual/2019/07/05/384d827e-c7bb-4739-8e2c-66b4d7d6e610_43.jpeg?w=250&q=90
